r1,r2,r3
30.4,12.0,0.0
30.4,12.0,0.0
30.4,12.0,0.0
30.4,12.0,0.0
30.4,12.0,0.0
30.4,12.0,0.0
30.4,12.0,0.0
30.4,12.0,0.0
30.4,12.0,0.0
30.4,12.0,0.0
30.4,12.0,0.0
30.4,12.0,0.0
30.4,12.0,0.0
30.4,12.0,0.0
30.4,12.0,0.0
30.4,12.0,0.0
30.4,12.0,0.0
30.4,12.0,0.0
30.4,12.0,0.0
30.4,12.0,0.0
30.4,12.0,0.0
30.4,12.0,0.0
30.4,12.0,0.0
30.4,12.0,0.0
30.4,12.0,0.0
30.4,12.0,0.0
30.4,12.0,0.0
30.4,12.0,0.0
30.4,12.0,0.0
30.4,12.0,0.0
30.4,12.0,0.0
30.4,12.0,0.0
30.4,12.0,0.0
30.4,12.0,0.0
30.4,12.0,0.0
30.4,12.0,0.0
30.4,12.0,0.0
30.4,12.0,0.0
30.4,12.0,0.0
30.4,12.0,0.0
30.4,12.0,0.0
30.4,12.0,0.0
30.4,12.0,0.0
30.4,12.0,0.0
30.4,12.0,0.0
30.4,12.0,0.0
30.4,12.0,0.0
30.4,12.0,0.0
30.4,12.0,0.0
30.4,12.0,0.0
30.4,12.0,0.0
30.4,12.0,0.0
30.4,12.0,0.0
30.4,12.0,0.0
30.4,12.0,0.0
30.4,12.0,0.0
30.4,12.0,0.0
30.4,12.0,0.0
30.4,12.8,0.0
30.4,12.8,0.0
30.4,12.8,0.0
30.4,12.8,0.0
30.4,12.8,0.0
30.4,12.8,0.0
30.4,12.8,0.0
30.4,12.8,0.0
30.4,12.8,0.0
30.4,12.8,0.0
30.4,12.8,0.0
30.4,12.8,0.0
30.4,12.8,0.0
30.4,12.8,0.0
30.4,12.8,0.0
30.4,12.8,0.0
30.4,12.8,0.0
30.4,12.8,0.0
30.4,12.8,0.0
30.4,12.8,0.0
30.4,12.8,0.0
30.4,12.8,0.0
30.4,12.8,0.0
30.4,12.8,0.0
30.4,12.8,0.0
30.4,12.8,0.0
30.4,12.8,0.0
30.4,12.8,0.0
30.4,12.8,0.0
30.4,12.8,0.0
30.4,12.8,0.0
30.4,12.8,0.0
30.4,12.8,0.0
30.4,12.8,0.0
30.4,12.8,0.0
30.4,12.8,0.0
30.4,12.8,0.0
30.4,12.8,0.0
30.4,12.8,0.0
30.4,12.8,0.0
30.4,12.8,0.0
30.4,12.8,0.0
30.4,12.8,0.0
30.4,12.8,0.0
30.4,12.8,0.0
30.4,12.8,0.0
30.4,12.8,0.0
30.4,12.8,0.0
30.4,12.8,0.0
30.4,12.8,0.0
30.4,12.8,0.0
30.4,12.8,0.0
30.4,12.8,0.0
30.4,12.8,0.0
30.4,12.8,0.0
30.4,12.8,0.0
30.4,12.8,0.0
30.4,12.8,0.0
30.4,12.8,0.0
30.4,12.8,0.0
30.4,12.8,0.0
30.4,12.8,0.0
30.4,12.8,0.0
30.4,12.8,0.0
30.4,12.8,0.0
30.4,12.8,0.0
30.4,12.8,0.0
30.4,12.8,0.0
30.4,12.8,0.0
30.4,12.8,0.0
30.4,12.8,0.0
30.4,12.8,0.0
30.4,12.8,0.0
30.4,12.8,0.0
30.4,12.8,0.0
31.2,0.0,0.0
31.2,0.0,0.0
31.2,0.0,0.0
31.2,0.0,0.0
31.2,0.0,0.0
31.2,0.0,0.0
31.2,0.0,0.0
31.2,0.0,0.0
31.2,0.0,0.0
31.2,0.0,0.0
31.2,0.0,0.0
31.2,0.0,0.0
31.2,0.0,0.0
31.2,0.0,0.0
31.2,0.0,0.0
31.2,0.0,0.0
31.2,0.0,0.0
31.2,0.0,0.0
31.2,0.0,0.0
31.2,0.0,0.0
31.2,0.0,0.0
31.2,0.0,0.0
31.2,0.0,0.0
31.2,0.0,0.0
31.2,0.0,0.0
31.2,0.0,0.0
31.2,0.0,0.0
31.2,0.0,0.0
31.2,0.0,0.0
31.2,0.0,0.0
31.2,0.0,0.0
31.2,0.0,0.0
31.2,0.0,0.0
31.2,0.0,0.0
31.2,0.0,0.0
31.2,0.0,0.0
31.2,0.0,0.0
31.2,0.0,0.0
31.2,0.0,0.0
31.2,0.0,0.0
31.2,0.0,0.0
31.2,0.0,0.0
31.2,0.0,0.0
31.2,0.0,0.0
31.2,0.0,0.0
31.2,0.0,0.0
31.2,0.0,0.0
31.2,0.0,0.0
31.2,0.0,0.0
31.2,0.0,0.0
31.2,0.0,0.0
31.2,0.0,0.0
31.2,0.0,0.0
31.2,0.0,0.0
31.2,0.0,0.0
31.2,0.0,0.0
31.2,0.0,0.0
31.2,0.0,0.0
31.2,0.0,0.0
31.2,0.0,0.0
31.2,0.0,0.0
31.2,0.0,0.0
31.2,0.0,0.0
31.2,0.0,0.0
31.2,0.0,0.0
31.2,0.0,0.0
31.2,0.0,0.0
31.2,0.0,0.0
31.2,0.0,0.0
31.2,0.0,0.0
31.2,0.0,0.0
31.2,0.0,0.0
31.2,0.0,0.0
31.2,0.0,0.0
31.2,0.0,0.0
31.2,0.8,0.0
31.2,0.8,0.0
31.2,0.8,0.0
31.2,0.8,0.0
31.2,0.8,0.0
31.2,0.8,0.0
31.2,0.8,0.0
31.2,0.8,0.0
31.2,0.8,0.0
31.2,0.8,0.0
31.2,0.8,0.0
31.2,0.8,0.0
31.2,0.8,0.0
31.2,0.8,0.0
31.2,0.8,0.0
31.2,0.8,0.0
31.2,0.8,0.0
31.2,0.8,0.0
31.2,0.8,0.0
31.2,0.8,0.0
31.2,0.8,0.0
31.2,0.8,0.0
31.2,0.8,0.0
31.2,0.8,0.0
31.2,0.8,0.0
31.2,0.8,0.0
31.2,0.8,0.0
31.2,0.8,0.0
31.2,0.8,0.0
31.2,0.8,0.0
31.2,0.8,0.0
31.2,0.8,0.0
31.2,0.8,0.0
31.2,0.8,0.0
31.2,0.8,0.0
31.2,0.8,0.0
31.2,0.8,0.0
31.2,0.8,0.0
31.2,0.8,0.0
31.2,0.8,0.0
31.2,0.8,0.0
31.2,0.8,0.0
31.2,0.8,0.0
31.2,0.8,0.0
31.2,0.8,0.0
31.2,0.8,0.0
31.2,0.8,0.0
31.2,0.8,0.0
31.2,0.8,0.0
31.2,0.8,0.0
31.2,0.8,0.0
31.2,0.8,0.0
31.2,0.8,0.0
31.2,0.8,0.0
31.2,0.8,0.0
31.2,0.8,0.0
31.2,0.8,0.0
31.2,0.8,0.0
31.2,0.8,0.0
31.2,0.8,0.0
31.2,0.8,0.0
31.2,0.8,0.0
31.2,0.8,0.0
31.2,0.8,0.0
31.2,0.8,0.0
31.2,0.8,0.0
31.2,0.8,0.0
31.2,0.8,0.0
31.2,0.8,0.0
31.2,0.8,0.0
31.2,0.8,0.0
31.2,0.8,0.0
31.2,0.8,0.0
31.2,0.8,0.0
31.2,0.8,0.0
31.2,1.6,0.0
31.2,1.6,0.0
31.2,1.6,0.0
31.2,1.6,0.0
31.2,1.6,0.0
31.2,1.6,0.0
31.2,1.6,0.0
31.2,1.6,0.0
31.2,1.6,0.0
31.2,1.6,0.0
31.2,1.6,0.0
31.2,1.6,0.0
31.2,1.6,0.0
31.2,1.6,0.0
31.2,1.6,0.0
31.2,1.6,0.0
31.2,1.6,0.0
31.2,1.6,0.0
31.2,1.6,0.0
31.2,1.6,0.0
31.2,1.6,0.0
31.2,1.6,0.0
31.2,1.6,0.0
31.2,1.6,0.0
31.2,1.6,0.0
31.2,1.6,0.0
31.2,1.6,0.0
31.2,1.6,0.0
31.2,1.6,0.0
31.2,1.6,0.0
31.2,1.6,0.0
31.2,1.6,0.0
31.2,1.6,0.0
31.2,1.6,0.0
31.2,1.6,0.0
31.2,1.6,0.0
31.2,1.6,0.0
31.2,1.6,0.0
31.2,1.6,0.0
31.2,1.6,0.0
31.2,1.6,0.0
31.2,1.6,0.0
31.2,1.6,0.0
31.2,1.6,0.0
31.2,1.6,0.0
31.2,1.6,0.0
31.2,1.6,0.0
31.2,1.6,0.0
31.2,1.6,0.0
31.2,1.6,0.0
31.2,1.6,0.0
31.2,1.6,0.0
31.2,1.6,0.0
31.2,1.6,0.0
31.2,1.6,0.0
31.2,1.6,0.0
31.2,1.6,0.0
31.2,1.6,0.0
31.2,1.6,0.0
31.2,1.6,0.0
31.2,1.6,0.0
31.2,1.6,0.0
31.2,1.6,0.0
31.2,1.6,0.0
31.2,1.6,0.0
31.2,1.6,0.0
31.2,1.6,0.0
31.2,1.6,0.0
31.2,1.6,0.0
31.2,1.6,0.0
31.2,1.6,0.0
31.2,1.6,0.0
31.2,1.6,0.0
31.2,1.6,0.0
31.2,1.6,0.0
31.2,2.4,0.0
31.2,2.4,0.0
31.2,2.4,0.0
31.2,2.4,0.0
31.2,2.4,0.0
31.2,2.4,0.0
31.2,2.4,0.0
31.2,2.4,0.0
31.2,2.4,0.0
31.2,2.4,0.0
31.2,2.4,0.0
31.2,2.4,0.0
31.2,2.4,0.0
31.2,2.4,0.0
31.2,2.4,0.0
31.2,2.4,0.0
31.2,2.4,0.0
31.2,2.4,0.0
31.2,2.4,0.0
31.2,2.4,0.0
31.2,2.4,0.0
31.2,2.4,0.0
31.2,2.4,0.0
31.2,2.4,0.0
31.2,2.4,0.0
31.2,2.4,0.0
31.2,2.4,0.0
31.2,2.4,0.0
31.2,2.4,0.0
31.2,2.4,0.0
31.2,2.4,0.0
31.2,2.4,0.0
31.2,2.4,0.0
31.2,2.4,0.0
31.2,2.4,0.0
31.2,2.4,0.0
31.2,2.4,0.0
31.2,2.4,0.0
31.2,2.4,0.0
31.2,2.4,0.0
31.2,2.4,0.0
31.2,2.4,0.0
31.2,2.4,0.0
31.2,2.4,0.0
31.2,2.4,0.0
31.2,2.4,0.0
31.2,2.4,0.0
31.2,2.4,0.0
31.2,2.4,0.0
31.2,2.4,0.0
31.2,2.4,0.0
31.2,2.4,0.0
31.2,2.4,0.0
31.2,2.4,0.0
31.2,2.4,0.0
31.2,2.4,0.0
31.2,2.4,0.0
31.2,2.4,0.0
31.2,2.4,0.0
31.2,2.4,0.0
31.2,2.4,0.0
31.2,2.4,0.0
31.2,2.4,0.0
31.2,2.4,0.0
31.2,2.4,0.0
31.2,2.4,0.0
31.2,2.4,0.0
31.2,2.4,0.0
31.2,2.4,0.0
31.2,2.4,0.0
31.2,2.4,0.0
31.2,2.4,0.0
31.2,2.4,0.0
31.2,2.4,0.0
31.2,2.4,0.0
4.4,2.4,0.0
4.4,2.4,0.0
4.4,2.4,0.0
4.4,2.4,0.0
4.4,2.4,0.0
4.4,2.4,0.0
4.4,2.4,0.0
4.4,2.4,0.0
4.4,2.4,0.0
4.4,2.4,0.0
4.4,2.4,0.0
4.4,2.4,0.0
4.4,2.4,0.0
4.4,2.4,0.0
4.4,2.4,0.0
4.4,2.4,0.0
4.4,2.4,0.0
4.4,2.4,0.0
4.4,2.4,0.0
4.4,2.4,0.0
4.4,2.4,0.0
4.4,2.4,0.0
4.4,2.4,0.0
4.4,2.4,0.0
4.4,2.4,0.0
4.4,2.4,0.0
4.4,2.4,0.0
4.4,2.4,0.0
4.4,2.4,0.0
4.4,2.4,0.0
4.4,2.4,0.0
4.4,2.4,0.0
4.4,2.4,0.0
4.4,2.4,0.0
4.4,2.4,0.0
4.4,2.4,0.0
4.4,2.4,0.0
4.4,2.4,0.0
4.4,2.4,0.0
4.4,2.4,0.0
4.4,2.4,0.0
4.4,2.4,0.0
4.4,2.4,0.0
4.4,2.4,0.0
4.4,2.4,0.0
4.4,2.4,0.0
4.4,2.4,0.0
4.4,2.4,0.0
4.4,2.4,0.0
4.4,2.4,0.0
4.4,2.4,0.0
4.4,2.4,0.0
4.4,2.4,0.0
4.4,2.4,0.0
4.4,2.4,0.0
4.4,2.4,0.0
4.4,2.4,0.0
4.4,2.4,0.0
4.4,2.4,0.0
4.4,2.4,0.0
4.4,2.4,0.0
4.4,2.4,0.0
4.4,2.4,0.0
4.4,2.4,0.0
4.4,2.4,0.0
4.4,2.4,0.0
4.4,2.4,0.0
4.4,2.4,0.0
4.4,2.4,0.0
4.4,2.4,0.0
4.4,2.4,0.0
4.4,2.4,0.0
4.4,2.4,0.0
4.4,2.4,0.0
4.4,2.4,0.0
31.2,3.2,0.0
31.2,3.2,0.0
31.2,3.2,0.0
31.2,3.2,0.0
31.2,3.2,0.0
31.2,3.2,0.0
31.2,3.2,0.0
31.2,3.2,0.0
31.2,3.2,0.0
31.2,3.2,0.0
31.2,3.2,0.0
31.2,3.2,0.0
31.2,3.2,0.0
31.2,3.2,0.0
31.2,3.2,0.0
31.2,3.2,0.0
31.2,3.2,0.0
31.2,3.2,0.0
31.2,3.2,0.0
31.2,3.2,0.0
31.2,3.2,0.0
31.2,3.2,0.0
31.2,3.2,0.0
31.2,3.2,0.0
31.2,3.2,0.0
31.2,3.2,0.0
31.2,3.2,0.0
31.2,3.2,0.0
31.2,3.2,0.0
31.2,3.2,0.0
31.2,3.2,0.0
31.2,3.2,0.0
31.2,3.2,0.0
31.2,3.2,0.0
31.2,3.2,0.0
31.2,3.2,0.0
31.2,3.2,0.0
31.2,3.2,0.0
31.2,3.2,0.0
31.2,3.2,0.0
31.2,3.2,0.0
31.2,3.2,0.0
31.2,3.2,0.0
31.2,3.2,0.0
31.2,3.2,0.0
31.2,3.2,0.0
31.2,3.2,0.0
31.2,3.2,0.0
31.2,3.2,0.0
31.2,3.2,0.0
31.2,3.2,0.0
31.2,3.2,0.0
31.2,3.2,0.0
31.2,3.2,0.0
31.2,3.2,0.0
31.2,3.2,0.0
31.2,3.2,0.0
31.2,3.2,0.0
31.2,3.2,0.0
31.2,3.2,0.0
31.2,3.2,0.0
31.2,3.2,0.0
31.2,3.2,0.0
31.2,3.2,0.0
31.2,3.2,0.0
31.2,3.2,0.0
31.2,3.2,0.0
31.2,3.2,0.0
31.2,3.2,0.0
31.2,3.2,0.0
31.2,3.2,0.0
31.2,3.2,0.0
31.2,3.2,0.0
31.2,3.2,0.0
31.2,3.2,0.0
31.2,4.0,0.0
31.2,4.0,0.0
31.2,4.0,0.0
31.2,4.0,0.0
31.2,4.0,0.0
31.2,4.0,0.0
31.2,4.0,0.0
31.2,4.0,0.0
31.2,4.0,0.0
31.2,4.0,0.0
31.2,4.0,0.0
31.2,4.0,0.0
31.2,4.0,0.0
31.2,4.0,0.0
31.2,4.0,0.0
31.2,4.0,0.0
31.2,4.0,0.0
31.2,4.0,0.0
31.2,4.0,0.0
31.2,4.0,0.0
31.2,4.0,0.0
31.2,4.0,0.0
31.2,4.0,0.0
31.2,4.0,0.0
31.2,4.0,0.0
31.2,4.0,0.0
31.2,4.0,0.0
31.2,4.0,0.0
31.2,4.0,0.0
31.2,4.0,0.0
31.2,4.0,0.0
31.2,4.0,0.0
31.2,4.0,0.0
31.2,4.0,0.0
31.2,4.0,0.0
31.2,4.0,0.0
31.2,4.0,0.0
31.2,4.0,0.0
31.2,4.0,0.0
31.2,4.0,0.0
31.2,4.0,0.0
31.2,4.0,0.0
31.2,4.0,0.0
31.2,4.0,0.0
31.2,4.0,0.0
31.2,4.0,0.0
31.2,4.0,0.0
31.2,4.0,0.0
31.2,4.0,0.0
31.2,4.0,0.0
31.2,4.0,0.0
31.2,4.0,0.0
31.2,4.0,0.0
31.2,4.0,0.0
31.2,4.0,0.0
31.2,4.0,0.0
31.2,4.0,0.0
31.2,4.0,0.0
31.2,4.0,0.0
31.2,4.0,0.0
31.2,4.0,0.0
31.2,4.0,0.0
31.2,4.0,0.0
31.2,4.0,0.0
31.2,4.0,0.0
31.2,4.0,0.0
31.2,4.0,0.0
31.2,4.0,0.0
31.2,4.0,0.0
31.2,4.0,0.0
31.2,4.0,0.0
31.2,4.0,0.0
31.2,4.0,0.0
31.2,4.0,0.0
31.2,4.0,0.0
31.2,4.8,0.0
31.2,4.8,0.0
31.2,4.8,0.0
31.2,4.8,0.0
31.2,4.8,0.0
31.2,4.8,0.0
31.2,4.8,0.0
31.2,4.8,0.0
31.2,4.8,0.0
31.2,4.8,0.0
31.2,4.8,0.0
31.2,4.8,0.0
31.2,4.8,0.0
31.2,4.8,0.0
31.2,4.8,0.0
31.2,4.8,0.0
31.2,4.8,0.0
31.2,4.8,0.0
31.2,4.8,0.0
31.2,4.8,0.0
31.2,4.8,0.0
31.2,4.8,0.0
31.2,4.8,0.0
31.2,4.8,0.0
31.2,4.8,0.0
31.2,4.8,0.0
31.2,4.8,0.0
31.2,4.8,0.0
31.2,4.8,0.0
31.2,4.8,0.0
31.2,4.8,0.0
31.2,4.8,0.0
31.2,4.8,0.0
31.2,4.8,0.0
31.2,4.8,0.0
31.2,4.8,0.0
31.2,4.8,0.0
31.2,4.8,0.0
31.2,4.8,0.0
31.2,4.8,0.0
31.2,4.8,0.0
31.2,4.8,0.0
31.2,4.8,0.0
31.2,4.8,0.0
31.2,4.8,0.0
31.2,4.8,0.0
31.2,4.8,0.0
31.2,4.8,0.0
31.2,4.8,0.0
31.2,4.8,0.0
31.2,4.8,0.0
31.2,4.8,0.0
31.2,4.8,0.0
31.2,4.8,0.0
31.2,4.8,0.0
31.2,4.8,0.0
31.2,4.8,0.0
31.2,4.8,0.0
31.2,4.8,0.0
31.2,4.8,0.0
31.2,4.8,0.0
31.2,4.8,0.0
31.2,4.8,0.0
31.2,4.8,0.0
31.2,4.8,0.0
31.2,4.8,0.0
31.2,4.8,0.0
31.2,4.8,0.0
31.2,4.8,0.0
31.2,4.8,0.0
31.2,4.8,0.0
31.2,4.8,0.0
31.2,4.8,0.0
31.2,4.8,0.0
31.2,4.8,0.0
31.2,5.6,0.0
31.2,5.6,0.0
31.2,5.6,0.0
31.2,5.6,0.0
31.2,5.6,0.0
31.2,5.6,0.0
31.2,5.6,0.0
31.2,5.6,0.0
31.2,5.6,0.0
31.2,5.6,0.0
31.2,5.6,0.0
31.2,5.6,0.0
31.2,5.6,0.0
31.2,5.6,0.0
31.2,5.6,0.0
31.2,5.6,0.0
31.2,5.6,0.0
31.2,5.6,0.0
31.2,5.6,0.0
31.2,5.6,0.0
31.2,5.6,0.0
31.2,5.6,0.0
31.2,5.6,0.0
31.2,5.6,0.0
31.2,5.6,0.0
31.2,5.6,0.0
31.2,5.6,0.0
31.2,5.6,0.0
31.2,5.6,0.0
31.2,5.6,0.0
31.2,5.6,0.0
31.2,5.6,0.0
31.2,5.6,0.0
31.2,5.6,0.0
31.2,5.6,0.0
31.2,5.6,0.0
31.2,5.6,0.0
31.2,5.6,0.0
31.2,5.6,0.0
31.2,5.6,0.0
31.2,5.6,0.0
31.2,5.6,0.0
31.2,5.6,0.0
31.2,5.6,0.0
31.2,5.6,0.0
31.2,5.6,0.0
31.2,5.6,0.0
31.2,5.6,0.0
31.2,5.6,0.0
31.2,5.6,0.0
31.2,5.6,0.0
31.2,5.6,0.0
31.2,5.6,0.0
31.2,5.6,0.0
31.2,5.6,0.0
31.2,5.6,0.0
31.2,5.6,0.0
31.2,5.6,0.0
31.2,5.6,0.0
31.2,5.6,0.0
31.2,5.6,0.0
31.2,5.6,0.0
31.2,5.6,0.0
31.2,5.6,0.0
31.2,5.6,0.0
31.2,5.6,0.0
31.2,5.6,0.0
31.2,5.6,0.0
31.2,5.6,0.0
31.2,5.6,0.0
31.2,5.6,0.0
31.2,5.6,0.0
31.2,5.6,0.0
31.2,5.6,0.0
31.2,5.6,0.0
31.2,6.4,0.0
31.2,6.4,0.0
31.2,6.4,0.0
31.2,6.4,0.0
31.2,6.4,0.0
31.2,6.4,0.0
31.2,6.4,0.0
31.2,6.4,0.0
31.2,6.4,0.0
31.2,6.4,0.0
31.2,6.4,0.0
31.2,6.4,0.0
31.2,6.4,0.0
31.2,6.4,0.0
31.2,6.4,0.0
31.2,6.4,0.0
31.2,6.4,0.0
31.2,6.4,0.0
31.2,6.4,0.0
31.2,6.4,0.0
31.2,6.4,0.0
31.2,6.4,0.0
31.2,6.4,0.0
31.2,6.4,0.0
31.2,6.4,0.0
31.2,6.4,0.0
31.2,6.4,0.0
31.2,6.4,0.0
31.2,6.4,0.0
31.2,6.4,0.0
31.2,6.4,0.0
31.2,6.4,0.0
31.2,6.4,0.0
31.2,6.4,0.0
31.2,6.4,0.0
31.2,6.4,0.0
31.2,6.4,0.0
31.2,6.4,0.0
31.2,6.4,0.0
31.2,6.4,0.0
31.2,6.4,0.0
31.2,6.4,0.0
31.2,6.4,0.0
31.2,6.4,0.0
31.2,6.4,0.0
31.2,6.4,0.0
31.2,6.4,0.0
31.2,6.4,0.0
31.2,6.4,0.0
31.2,6.4,0.0
31.2,6.4,0.0
31.2,6.4,0.0
31.2,6.4,0.0
31.2,6.4,0.0
31.2,6.4,0.0
31.2,6.4,0.0
31.2,6.4,0.0
31.2,6.4,0.0
31.2,6.4,0.0
31.2,6.4,0.0
31.2,6.4,0.0
31.2,6.4,0.0
31.2,6.4,0.0
31.2,6.4,0.0
31.2,6.4,0.0
31.2,6.4,0.0
31.2,6.4,0.0
31.2,6.4,0.0
31.2,6.4,0.0
31.2,6.4,0.0
31.2,6.4,0.0
31.2,6.4,0.0
31.2,6.4,0.0
31.2,6.4,0.0
31.2,6.4,0.0
31.2,7.2,0.0
31.2,7.2,0.0
31.2,7.2,0.0
31.2,7.2,0.0
31.2,7.2,0.0
31.2,7.2,0.0
31.2,7.2,0.0
31.2,7.2,0.0
31.2,7.2,0.0
31.2,7.2,0.0
31.2,7.2,0.0
31.2,7.2,0.0
31.2,7.2,0.0
31.2,7.2,0.0
31.2,7.2,0.0
31.2,7.2,0.0
31.2,7.2,0.0
31.2,7.2,0.0
31.2,7.2,0.0
31.2,7.2,0.0
31.2,7.2,0.0
31.2,7.2,0.0
31.2,7.2,0.0
31.2,7.2,0.0
31.2,7.2,0.0
31.2,7.2,0.0
31.2,7.2,0.0
31.2,7.2,0.0
31.2,7.2,0.0
31.2,7.2,0.0
31.2,7.2,0.0
31.2,7.2,0.0
31.2,7.2,0.0
31.2,7.2,0.0
31.2,7.2,0.0
31.2,7.2,0.0
31.2,7.2,0.0
31.2,7.2,0.0
31.2,7.2,0.0
31.2,7.2,0.0
31.2,7.2,0.0
31.2,7.2,0.0
31.2,7.2,0.0
31.2,7.2,0.0
31.2,7.2,0.0
31.2,7.2,0.0
31.2,7.2,0.0
31.2,7.2,0.0
31.2,7.2,0.0
31.2,7.2,0.0
31.2,7.2,0.0
31.2,7.2,0.0
31.2,7.2,0.0
31.2,7.2,0.0
31.2,7.2,0.0
31.2,7.2,0.0
31.2,7.2,0.0
31.2,7.2,0.0
31.2,7.2,0.0
31.2,7.2,0.0
31.2,7.2,0.0
31.2,7.2,0.0
31.2,7.2,0.0
31.2,7.2,0.0
31.2,7.2,0.0
31.2,7.2,0.0
31.2,7.2,0.0
31.2,7.2,0.0
31.2,7.2,0.0
31.2,7.2,0.0
31.2,7.2,0.0
31.2,7.2,0.0
31.2,7.2,0.0
31.2,7.2,0.0
31.2,7.2,0.0
31.2,8.0,0.0
31.2,8.0,0.0
31.2,8.0,0.0
31.2,8.0,0.0
31.2,8.0,0.0
31.2,8.0,0.0
31.2,8.0,0.0
31.2,8.0,0.0
31.2,8.0,0.0
31.2,8.0,0.0
31.2,8.0,0.0
31.2,8.0,0.0
31.2,8.0,0.0
31.2,8.0,0.0
31.2,8.0,0.0
31.2,8.0,0.0
31.2,8.0,0.0
31.2,8.0,0.0
31.2,8.0,0.0
31.2,8.0,0.0
31.2,8.0,0.0
31.2,8.0,0.0
31.2,8.0,0.0
31.2,8.0,0.0
31.2,8.0,0.0
31.2,8.0,0.0
31.2,8.0,0.0
31.2,8.0,0.0
31.2,8.0,0.0
31.2,8.0,0.0
31.2,8.0,0.0
31.2,8.0,0.0
31.2,8.0,0.0
31.2,8.0,0.0
31.2,8.0,0.0
31.2,8.0,0.0
31.2,8.0,0.0
31.2,8.0,0.0
31.2,8.0,0.0
31.2,8.0,0.0
31.2,8.0,0.0
31.2,8.0,0.0
31.2,8.0,0.0
31.2,8.0,0.0
31.2,8.0,0.0
31.2,8.0,0.0
31.2,8.0,0.0
31.2,8.0,0.0
31.2,8.0,0.0
31.2,8.0,0.0
31.2,8.0,0.0
31.2,8.0,0.0
31.2,8.0,0.0
31.2,8.0,0.0
31.2,8.0,0.0
31.2,8.0,0.0
31.2,8.0,0.0
31.2,8.0,0.0
31.2,8.0,0.0
31.2,8.0,0.0
31.2,8.0,0.0
31.2,8.0,0.0
31.2,8.0,0.0
31.2,8.0,0.0
31.2,8.0,0.0
31.2,8.0,0.0
31.2,8.0,0.0
31.2,8.0,0.0
31.2,8.0,0.0
31.2,8.0,0.0
31.2,8.0,0.0
31.2,8.0,0.0
31.2,8.0,0.0
31.2,8.0,0.0
31.2,8.0,0.0
31.2,8.8,0.0
31.2,8.8,0.0
31.2,8.8,0.0
31.2,8.8,0.0
31.2,8.8,0.0
31.2,8.8,0.0
31.2,8.8,0.0
31.2,8.8,0.0
31.2,8.8,0.0
31.2,8.8,0.0
31.2,8.8,0.0
31.2,8.8,0.0
31.2,8.8,0.0
31.2,8.8,0.0
31.2,8.8,0.0
31.2,8.8,0.0
31.2,8.8,0.0
31.2,8.8,0.0
31.2,8.8,0.0
31.2,8.8,0.0
31.2,8.8,0.0
31.2,8.8,0.0
31.2,8.8,0.0
31.2,8.8,0.0
31.2,8.8,0.0
31.2,8.8,0.0
31.2,8.8,0.0
31.2,8.8,0.0
31.2,8.8,0.0
31.2,8.8,0.0
31.2,8.8,0.0
31.2,8.8,0.0
31.2,8.8,0.0
31.2,8.8,0.0
31.2,8.8,0.0
31.2,8.8,0.0
31.2,8.8,0.0
31.2,8.8,0.0
31.2,8.8,0.0
31.2,8.8,0.0
31.2,8.8,0.0
31.2,8.8,0.0
31.2,8.8,0.0
31.2,8.8,0.0
31.2,8.8,0.0
31.2,8.8,0.0
31.2,8.8,0.0
31.2,8.8,0.0
31.2,8.8,0.0
31.2,8.8,0.0
31.2,8.8,0.0
31.2,8.8,0.0
31.2,8.8,0.0
31.2,8.8,0.0
31.2,8.8,0.0
31.2,8.8,0.0
31.2,8.8,0.0
31.2,8.8,0.0
31.2,8.8,0.0
31.2,8.8,0.0
31.2,8.8,0.0
31.2,8.8,0.0
31.2,8.8,0.0
31.2,8.8,0.0
31.2,8.8,0.0
31.2,8.8,0.0
31.2,8.8,0.0
31.2,8.8,0.0
31.2,8.8,0.0
31.2,8.8,0.0
31.2,8.8,0.0
31.2,8.8,0.0
31.2,8.8,0.0
31.2,8.8,0.0
31.2,8.8,0.0
31.2,9.6,0.0
31.2,9.6,0.0
31.2,9.6,0.0
31.2,9.6,0.0
31.2,9.6,0.0
31.2,9.6,0.0
31.2,9.6,0.0
31.2,9.6,0.0
31.2,9.6,0.0
31.2,9.6,0.0
31.2,9.6,0.0
31.2,9.6,0.0
31.2,9.6,0.0
31.2,9.6,0.0
31.2,9.6,0.0
31.2,9.6,0.0
31.2,9.6,0.0
31.2,9.6,0.0
31.2,9.6,0.0
31.2,9.6,0.0
31.2,9.6,0.0
31.2,9.6,0.0
31.2,9.6,0.0
31.2,9.6,0.0
31.2,9.6,0.0
31.2,9.6,0.0
31.2,9.6,0.0
31.2,9.6,0.0
31.2,9.6,0.0
31.2,9.6,0.0
31.2,9.6,0.0
31.2,9.6,0.0
31.2,9.6,0.0
31.2,9.6,0.0
31.2,9.6,0.0
31.2,9.6,0.0
31.2,9.6,0.0
31.2,9.6,0.0
31.2,9.6,0.0
31.2,9.6,0.0
31.2,9.6,0.0
31.2,9.6,0.0
31.2,9.6,0.0
31.2,9.6,0.0
31.2,9.6,0.0
31.2,9.6,0.0
31.2,9.6,0.0
31.2,9.6,0.0
31.2,9.6,0.0
31.2,9.6,0.0
31.2,9.6,0.0
31.2,9.6,0.0
31.2,9.6,0.0
31.2,9.6,0.0
31.2,9.6,0.0
31.2,9.6,0.0
31.2,9.6,0.0
